,0
1111,550
1112,530
1113,560
1114,560
1115,550
1116,530
1117,550
1118,280
1119,550
1120,550
1121,550
1122,550
1123,550
1124,560
1125,550
1126,550
1127,550
1128,560
1129,780
1130,530
1131,550
1132,550
1133,550
1134,550
1135,280
1136,530
1137,280
1138,550
1139,550
1140,530
1141,550
1142,560
1143,550
1144,530
1145,550
1146,550
1147,20
1148,550
1149,530
1150,550
1151,550
1152,550
1153,550
1154,280
1155,550
1156,280
1157,560
1158,550
1159,530
1160,280
1161,560
1162,530
1163,530
1164,550
1165,550
1166,550
1167,530
1168,550
1169,550
1170,20
1171,780
1172,550
1173,550
1174,550
1175,530
1176,550
1177,550
1178,550
1179,780
1180,710
1181,550
1182,560
1183,20
1184,550
1185,20
1186,530
1187,550
1188,20
1189,550
1190,530
1191,530
1192,550
1193,20
1194,530
1195,530
1196,560
1197,550
1198,550
1199,720
1200,560
1201,560
1202,20
1203,530
1204,560
1205,550
1206,560
1207,550
1208,280
1209,550
1210,550
1211,530
1212,560
1213,280
1214,550
1215,20
1216,530
1217,550
1218,550
1219,560
1220,280
1221,550
1222,550
1223,550
1224,550
1225,530
1226,20
1227,550
1228,550
1229,550
1230,550
1231,560
1232,550
1233,20
1234,550
1235,560
1236,550
1237,550
1238,550
1239,550
1240,550
1241,20
1242,550
1243,550
1244,550
1245,20
1246,530
1247,550
1248,560
1249,530
1250,550
1251,20
1252,560
1253,560
1254,550
1255,550
1256,550
1257,530
1258,530
1259,550
1260,280
1261,560
1262,550
1263,550
1264,550
1265,550
1266,530
1267,550
1268,560
1269,550
1270,550
1271,550
1272,550
1273,550
1274,550
1275,550
1276,720
1277,530
1278,530
1279,550
1280,550
1281,560
1282,530
1283,530
1284,530
1285,20
1286,550
1287,550
1288,550
1289,560
1290,550
1291,530
1292,550
1293,530
1294,550
1295,530
1296,550
1297,550
1298,550
1299,280
1300,550
1301,560
1302,530
1303,530
1304,530
1305,550
1306,550
1307,550
1308,20
1309,530
1310,550
1311,20
1312,550
1313,550
1314,550
1315,550
1316,550
1317,550
1318,550
1319,550
1320,550
1321,550
1322,280
1323,550
1324,550
1325,530
1326,550
1327,550
1328,530
1329,560
1330,550
1331,550
1332,550
1333,420
1334,530
1335,530
1336,550
1337,20
1338,530
1339,550
1340,560
1341,550
1342,560
1343,530
1344,280
1345,530
1346,550
1347,560
1348,550
1349,560
1350,550
1351,560
1352,550
1353,20
1354,550
1355,530
1356,560
1357,560
1358,550
1359,550
1360,280
1361,550
1362,550
1363,550
1364,550
1365,550
1366,560
1367,550
1368,550
1369,550
1370,550
1371,20
1372,20
1373,550
1374,550
1375,550
1376,530
1377,550
1378,550
1379,550
1380,550
1381,20
1382,550
1383,550
1384,560
1385,550
1386,550
1387,550
1388,530
1389,550
1390,530
1391,550
1392,550
1393,550
1394,530
1395,20
1396,550
1397,560
1398,550
1399,280
1400,280
1401,530
1402,530
1403,550
1404,20
1405,550
1406,550
1407,550
1408,550
1409,550
1410,550
1411,20
1412,550
1413,560
1414,550
1415,550
1416,550
1417,550
1418,280
1419,20
1420,550
1421,550
1422,530
1423,530
1424,550
1425,550
1426,550
1427,20
1428,550
1429,550
1430,550
1431,550
1432,560
1433,560
1434,710
1435,550
1436,550
1437,20
1438,560
1439,560
1440,720
1441,550
1442,530
1443,280
1444,550
1445,530
1446,550
1447,550
1448,560
1449,550
1450,20
1451,550
1452,530
1453,550
1454,550
1455,280
1456,560
1457,550
1458,530
1459,550
1460,550
1461,530
1462,550
1463,530
1464,550
1465,780
1466,560
1467,550
1468,530
1469,550
1470,530
1471,20
1472,20
1473,560
1474,560
1475,560
1476,550
1477,20
1478,550
1479,550
1480,280
1481,280
1482,550
1483,550
1484,550
1485,530
1486,20
1487,560
1488,560
1489,550
1490,20
1491,280
1492,280
1493,550
1494,550
1495,530
1496,530
1497,560
1498,550
1499,780
1500,550
1501,280
1502,550
1503,20
1504,530
1505,530
1506,550
1507,550
1508,560
1509,550
1510,550
1511,550
1512,550
1513,530
1514,550
1515,550
1516,550
1517,20
1518,550
1519,530
1520,550
1521,560
1522,20
1523,530
1524,530
1525,550
1526,550
1527,530
1528,550
1529,550
1530,550
1531,550
1532,550
1533,720
1534,560
1535,550
1536,550
1537,550
1538,550
1539,550
1540,280
1541,730
1542,550
1543,550
1544,550
1545,280
1546,550
1547,560
1548,530
1549,550
1550,550
1551,550
1552,280
1553,550
1554,530
1555,550
1556,550
1557,550
1558,550
1559,820
1560,550
1561,550
1562,550
1563,550
1564,530
1565,550
1566,280
1567,280
1568,20
1569,550
1570,550
1571,20
1572,550
1573,550
1574,550
1575,530
1576,560
1577,550
1578,280
1579,550
1580,20
1581,530
1582,550
1583,560
1584,560
1585,20
1586,280
1587,530
1588,530
1589,530
1590,550
1591,550
1592,550
1593,20
1594,530
1595,550
1596,550
1597,530
1598,550
1599,20
1600,550
1601,530
1602,560
1603,550
1604,280
1605,560
1606,560
1607,20
1608,20
1609,550
1610,530
1611,550
1612,720
1613,550
1614,280
1615,530
1616,560
1617,560
1618,550
1619,90
1620,20
1621,550
1622,550
1623,280
1624,560
1625,280
1626,560
1627,550
1628,550
1629,530
1630,550
1631,280
1632,20
1633,720
1634,550
1635,550
1636,550
1637,550
1638,550
1639,550
1640,550
1641,550
1642,530
1643,550
1644,530
1645,530
1646,550
1647,280
1648,550
1649,530
1650,550
1651,530
1652,280
1653,550
1654,560
1655,550
1656,530
1657,550
1658,530
1659,560
1660,280
1661,550
1662,550
1663,530
1664,530
1665,550
1666,550
1667,420
1668,550
1669,20
1670,560
1671,280
1672,710
1673,550
1674,550
1675,530
1676,550
1677,530
1678,550
1679,550
1680,20
1681,280
1682,550
1683,550
1684,550
1685,530
1686,530
1687,550
1688,280
1689,550
1690,280
1691,530
1692,20
1693,530
1694,550
1695,550
1696,530
1697,550
1698,550
1699,550
1700,560
1701,550
1702,550
1703,550
1704,530
1705,720
1706,550
1707,530
1708,530
1709,530
1710,550
1711,550
1712,550
1713,20
1714,560
1715,780
1716,560
1717,530
1718,550
1719,550
1720,550
1721,550
1722,280
1723,530
1724,530
1725,550
1726,530
1727,550
1728,20
1729,550
1730,550
1731,530
1732,20
1733,550
1734,550
1735,550
1736,550
1737,280
1738,720
1739,530
1740,550
1741,560
1742,550
1743,550
1744,550
1745,560
1746,550
1747,550
1748,560
1749,530
1750,550
1751,550
1752,550
1753,550
1754,550
1755,530
1756,550
1757,560
1758,550
1759,550
1760,530
1761,550
1762,90
1763,560
1764,550
1765,550
1766,780
1767,530
1768,550
1769,530
1770,550
1771,550
1772,550
1773,530
1774,780
1775,550
1776,530
1777,550
1778,550
1779,560
1780,550
1781,530
1782,550
1783,550
1784,550
1785,530
1786,20
1787,550
1788,550
1789,530
1790,20
1791,530
1792,550
1793,530
1794,20
1795,550
1796,550
1797,20
1798,550
1799,550
1800,530
1801,550
1802,530
1803,550
1804,550
1805,280
1806,550
1807,550
1808,550
1809,550
1810,550
1811,550
1812,720
1813,550
1814,550
1815,550
1816,550
1817,550
1818,550
1819,280
1820,530
1821,550
1822,550
1823,530
1824,280
1825,280
1826,550
1827,20
1828,560
1829,550
1830,550
1831,550
1832,530
1833,280
1834,560
1835,550
1836,530
1837,560
1838,550
1839,550
1840,280
1841,280
1842,530
1843,530
1844,550
1845,550
1846,530
1847,550
1848,550
1849,530
1850,530
1851,550
1852,550
1853,550
1854,530
1855,560
1856,550
1857,530
1858,550
1859,20
1860,560
1861,550
1862,730
1863,550
1864,280
1865,530
1866,550
1867,530
1868,550
1869,550
1870,550
1871,280
1872,550
1873,530
1874,780
1875,560
1876,550
1877,550
1878,550
1879,280
1880,550
1881,530
1882,530
1883,560
1884,550
1885,530
1886,550
1887,560
1888,550
1889,550
1890,550
1891,550
1892,20
1893,560
1894,550
1895,550
1896,550
1897,550
1898,550
1899,550
1900,720
1901,550
1902,530
1903,550
1904,550
1905,550
1906,560
1907,550
1908,560
1909,550
1910,550
1911,550
1912,550
1913,20
1914,530
1915,280
1916,560
1917,550
1918,560
1919,20
1920,530
1921,560
1922,530
1923,550
1924,280
1925,280
1926,550
1927,550
1928,530
1929,550
1930,550
1931,560
1932,550
1933,530
1934,550
1935,550
1936,280
1937,550
1938,530
1939,560
1940,550
1941,530
1942,550
1943,550
1944,560
1945,560
1946,550
1947,550
1948,530
1949,550
1950,560
1951,550
1952,530
1953,550
1954,280
1955,530
1956,530
1957,550
1958,550
1959,550
1960,550
1961,280
1962,560
1963,280
1964,20
1965,530
1966,550
1967,550
1968,280
1969,550
1970,530
1971,530
1972,530
1973,550
1974,550
1975,550
1976,550
1977,550
1978,530
1979,550
1980,20
1981,550
1982,550
1983,550
1984,20
1985,720
1986,550
1987,530
1988,550
1989,560
1990,550
1991,530
1992,20
1993,560
1994,20
1995,550
1996,530
1997,530
1998,550
1999,280
2000,20
2001,560
2002,550
2003,550
2004,550
2005,550
2006,530
2007,550
2008,280
2009,560
2010,550
2011,550
2012,550
2013,550
2014,20
2015,550
2016,550
2017,550
2018,280
2019,550
2020,550
2021,550
2022,550
2023,550
2024,550
2025,550
2026,550
2027,550
2028,280
2029,550
2030,530
2031,550
2032,550
2033,550
2034,550
2035,560
2036,550
2037,550
2038,550
2039,560
2040,530
2041,530
2042,280
2043,530
2044,550
2045,550
2046,550
2047,550
2048,20
2049,560
2050,560
2051,550
2052,550
2053,550
2054,550
2055,550
2056,550
2057,550
2058,550
2059,530
2060,550
2061,20
2062,530
2063,550
2064,550
2065,560
2066,560
2067,20
2068,530
2069,550
2070,530
2071,550
2072,20
2073,20
2074,550
2075,550
2076,20
2077,550
2078,280
2079,530
2080,530
2081,550
2082,550
2083,550
2084,550
2085,550
2086,560
2087,550
2088,550
2089,550
2090,560
2091,720
2092,550
2093,530
2094,550
2095,530
2096,550
2097,550
2098,550
2099,530
2100,550
2101,550
2102,530
2103,720
2104,550
2105,550
2106,550
2107,550
2108,560
2109,20
2110,730
2111,550
2112,550
2113,560
2114,280
2115,550
2116,530
2117,550
2118,550
2119,550
2120,550
2121,560
2122,550
2123,550
2124,530
2125,550
2126,560
2127,550
2128,530
2129,550
2130,550
2131,710
2132,530
2133,560
2134,20
2135,550
2136,550
2137,560
2138,530
2139,550
2140,560
2141,20
2142,550
2143,550
2144,550
2145,530
2146,710
2147,550
2148,560
2149,280
2150,550
2151,530
2152,530
2153,550
2154,560
2155,20
2156,550
2157,780
2158,550
2159,550
2160,560
2161,530
2162,550
2163,550
2164,550
2165,560
2166,550
2167,530
2168,550
2169,20
2170,550
2171,550
2172,550
2173,550
2174,550
2175,550
2176,530
2177,550
2178,550
2179,530
2180,280
2181,560
2182,550
2183,530
2184,530
2185,550
2186,550
2187,550
2188,550
2189,560
2190,550
2191,550
2192,20
2193,550
2194,550
2195,560
2196,550
2197,280
2198,550
2199,560
2200,20
2201,550
2202,550
2203,550
2204,560
2205,550
2206,560
2207,550
2208,550
2209,550
2210,550
2211,560
2212,550
2213,550
2214,420
2215,530
2216,550
2217,530
2218,550
2219,550
2220,530
2221,530
2222,550
2223,530
2224,550
2225,550
2226,530
2227,530
2228,530
2229,20
2230,530
2231,530
2232,280
2233,550
2234,530
2235,560
2236,550
2237,550
2238,550
2239,550
2240,280
2241,550
2242,550
2243,550
2244,550
2245,280
2246,560
2247,530
2248,20
2249,550
2250,550
2251,550
2252,20
2253,20
2254,530
2255,530
2256,280
2257,550
2258,550
2259,560
2260,550
2261,20
2262,550
2263,550
2264,550
2265,280
2266,530
2267,550
2268,550
2269,530
2270,530
2271,560
2272,280
2273,20
2274,280
2275,550
2276,530
2277,550
2278,550
2279,530
2280,20
2281,530
2282,560
2283,550
2284,550
2285,550
2286,550
2287,560
2288,550
2289,550
2290,530
2291,550
2292,550
2293,560
2294,530
2295,550
2296,550
2297,550
2298,550
2299,550
2300,550
2301,560
2302,550
2303,550
2304,280
2305,550
2306,550
2307,550
2308,550
2309,550
2310,550
2311,560
2312,550
2313,550
2314,530
2315,530
2316,550
2317,550
2318,550
2319,560
2320,550
2321,280
2322,530
2323,550
2324,530
2325,20
2326,550
2327,530
2328,530
2329,560
2330,710
2331,280
2332,280
2333,550
2334,550
2335,550
2336,530
2337,280
2338,530
2339,560
2340,560
2341,550
2342,550
2343,550
2344,560
2345,550
2346,530
2347,560
2348,550
2349,280
2350,550
2351,550
2352,530
2353,550
2354,550
2355,550
2356,550
2357,550
2358,550
2359,560
2360,550
2361,560
2362,530
2363,550
2364,550
2365,550
2366,550
2367,550
2368,280
2369,560
2370,530
2371,280
2372,530
2373,550
2374,420
2375,550
2376,550
2377,550
2378,550
2379,530
2380,550
2381,550
2382,550
2383,20
2384,20
2385,560
2386,530
2387,560
2388,280
2389,550
2390,530
2391,530
2392,550
2393,550
2394,820
2395,530
2396,550
2397,550
2398,550
2399,20
2400,560
2401,550
2402,530
2403,530
2404,550
2405,280
2406,550
2407,530
2408,560
2409,530
2410,550
2411,550
2412,560
2413,550
2414,550
2415,550
2416,530
2417,560
2418,550
2419,550
2420,550
2421,550
2422,550
2423,280
2424,530
2425,20
2426,560
2427,550
2428,550
2429,550
2430,550
2431,530
2432,550
2433,550
2434,530
2435,550
2436,550
2437,550
2438,530
2439,530
2440,530
2441,550
2442,550
2443,530
2444,550
2445,550
2446,530
2447,550
2448,550
2449,20
2450,550
2451,550
2452,550
2453,710
2454,780
2455,550
2456,550
2457,550
2458,550
2459,550
2460,550
2461,550
2462,550
2463,550
2464,530
2465,550
2466,280
2467,550
2468,550
2469,550
2470,20
2471,550
2472,530
2473,550
2474,550
2475,20
2476,530
2477,530
2478,550
2479,530
2480,550
2481,550
2482,550
2483,550
2484,530
2485,530
2486,550
2487,20
2488,530
2489,530
2490,550
2491,530
2492,530
2493,550
2494,550
2495,530
2496,560
2497,550
2498,280
2499,550
2500,550
2501,530
2502,530
2503,20
2504,550
2505,550
2506,530
2507,710
2508,550
2509,550
2510,550
2511,550
2512,550
2513,550
2514,550
2515,550
2516,550
2517,20
2518,20
2519,530
2520,550
2521,550
2522,550
2523,550
2524,560
2525,550
2526,550
2527,280
2528,550
2529,550
2530,20
2531,550
2532,550
2533,530
2534,560
2535,550
2536,530
2537,530
2538,550
2539,560
2540,530
2541,550
2542,550
2543,550
2544,550
2545,550
2546,20
2547,550
2548,280
2549,530
2550,550
2551,550
2552,560
2553,530
2554,550
2555,550
2556,550
2557,550
2558,550
2559,550
2560,560
2561,550
2562,550
2563,560
2564,560
2565,550
2566,550
2567,560
2568,280
2569,550
2570,20
2571,550
2572,550
2573,560
2574,550
2575,280
2576,550
2577,530
2578,550
2579,530
2580,550
2581,20
2582,550
2583,550
2584,550
2585,550
2586,550
2587,530
2588,550
2589,530
2590,550
2591,280
2592,560
2593,560
2594,530
2595,550
2596,550
2597,550
2598,530
2599,550
2600,560
2601,530
2602,560
2603,550
2604,550
2605,550
2606,550
2607,560
2608,280
2609,530
2610,550
2611,550
2612,530
2613,550
2614,550
2615,550
2616,560
2617,550
2618,780
2619,530
2620,720
2621,20
2622,550
2623,550
2624,550
2625,550
2626,530
2627,550
2628,530
2629,550
2630,280
2631,20
2632,550
2633,550
2634,560
2635,530
2636,550
2637,550
2638,550
2639,530
2640,550
2641,560
2642,550
2643,280
2644,280
2645,550
2646,550
2647,550
2648,550
2649,720
2650,550
2651,550
2652,20
2653,550
2654,550
2655,550
2656,550
2657,550
2658,530
2659,550
2660,550
2661,560
2662,280
2663,550
2664,560
2665,710
2666,550
2667,550
2668,550
2669,550
2670,560
2671,560
2672,560
2673,780
2674,530
2675,550
2676,550
2677,550
2678,550
2679,530
2680,560
2681,20
2682,550
2683,550
2684,530
2685,530
2686,550
2687,550
2688,280
2689,550
2690,820
2691,530
2692,530
2693,560
2694,530
2695,280
2696,550
2697,550
2698,20
2699,550
2700,550
2701,550
2702,550
2703,550
2704,550
2705,550
2706,530
2707,560
2708,20
2709,530
2710,550
2711,550
2712,550
2713,550
2714,550
2715,530
2716,530
2717,550
2718,550
2719,550
2720,550
2721,560
2722,560
2723,550
2724,550
2725,550
2726,550
2727,550
2728,550
2729,530
2730,560
2731,530
2732,550
2733,530
2734,550
2735,550
2736,530
2737,560
2738,550
2739,550
2740,530
2741,550
2742,560
2743,550
2744,550
2745,550
2746,550
2747,20
2748,550
2749,550
2750,550
2751,550
2752,20
2753,550
2754,550
2755,560
2756,550
2757,20
2758,530
2759,530
2760,550
2761,550
2762,550
2763,560
2764,550
2765,550
2766,530
2767,550
2768,550
2769,530
2770,550
2771,550
2772,560
2773,20
2774,530
2775,560
2776,530
2777,550
2778,550
2779,560
2780,280
2781,550
2782,280
2783,550
2784,530
2785,530
2786,530
2787,530
2788,780
2789,530
2790,550
2791,20
2792,550
2793,550
2794,550
2795,280
2796,560
2797,530
2798,560
2799,550
2800,530
2801,550
2802,550
2803,720
2804,420
2805,560
2806,280
2807,560
2808,550
2809,530
2810,560
2811,550
2812,550
2813,550
2814,530
2815,550
2816,550
2817,550
2818,550
2819,550
2820,280
2821,550
2822,20
2823,280
2824,550
2825,550
2826,550
2827,550
2828,550
2829,550
2830,530
2831,280
2832,560
2833,550
2834,20
2835,550
2836,550
2837,280
2838,560
2839,550
2840,550
2841,550
2842,530
2843,560
2844,550
2845,280
2846,550
2847,20
2848,550
2849,550
2850,550
2851,280
2852,560
2853,550
2854,550
2855,550
2856,20
2857,550
2858,550
2859,550
2860,530
2861,550
2862,530
2863,530
2864,550
2865,550
2866,550
2867,560
2868,530
2869,530
2870,560
2871,530
2872,550
2873,550
2874,20
2875,560
2876,530
2877,550
2878,550
2879,550
2880,550
2881,530
2882,820
2883,550
2884,530
2885,20
2886,550
2887,560
2888,550
2889,530
2890,550
2891,550
2892,530
2893,530
2894,20
2895,550
2896,550
2897,550
2898,280
2899,780
2900,280
2901,550
2902,560
2903,530
2904,530
2905,550
2906,560
2907,550
2908,550
2909,530
2910,530
2911,550
2912,550
2913,20
2914,550
2915,550
2916,550
2917,530
2918,530
2919,720
2920,20
2921,550
2922,550
2923,530
2924,530
2925,530
2926,560
2927,550
2928,550
2929,550
2930,530
2931,550
2932,550
2933,530
2934,550
2935,550
2936,550
2937,530
2938,560
2939,550
2940,550
2941,530
2942,550
2943,530
2944,530
2945,280
2946,550
2947,280
2948,550
2949,550
2950,550
2951,20
2952,530
2953,550
2954,20
2955,20
2956,550
2957,550
2958,550
2959,20
2960,550
2961,550
2962,20
2963,550
2964,550
2965,550
2966,550
2967,550
2968,550
2969,550
2970,530
2971,550
2972,550
2973,550
2974,550
2975,550
2976,550
2977,530
2978,550
2979,550
2980,550
2981,530
2982,550
2983,280
2984,560
2985,550
2986,560
2987,530
2988,560
2989,550
2990,530
2991,530
2992,550
2993,560
2994,560
2995,550
2996,550
2997,560
