,0
472,110
473,90
474,50
475,60
476,60
477,70
478,70
479,50
480,40
481,80
482,30
483,50
484,30
485,50
486,50
487,90
488,290
489,60
490,140
491,80
492,40
493,50
494,60
495,60
496,60
497,70
498,60
499,50
500,70
501,30
502,60
503,30
504,40
505,50
506,50
507,50
508,70
509,60
510,70
511,40
512,40
513,150
514,100
515,110
516,90
517,40
518,120
519,140
520,20
521,310
522,70
523,30
524,60
525,70
526,40
527,60
528,130
529,70
530,70
531,60
532,50
533,60
534,50
535,60
536,50
537,230
538,180
539,20
540,50
541,50
542,60
543,70
544,90
545,50
546,100
547,60
548,40
549,40
550,60
551,120
552,210
553,80
554,30
555,80
556,20
557,40
558,110
559,120
560,320
561,100
562,60
563,40
564,40
565,180
566,130
567,50
568,40
569,60
570,240
571,250
572,50
573,60
574,50
575,60
576,60
577,440
578,150
579,90
580,50
581,30
582,60
583,30
584,80
585,90
586,60
587,30
588,100
589,20
590,170
591,40
592,50
593,50
594,40
595,80
596,200
597,120
598,50
599,50
600,40
601,40
602,50
603,100
604,50
605,40
606,90
607,40
608,60
609,60
610,50
611,50
612,70
613,30
614,50
615,80
616,330
617,50
618,60
619,40
620,130
621,300
622,90
623,100
624,90
625,110
626,120
627,100
628,90
629,60
630,620
631,80
632,70
633,260
634,290
635,410
636,50
637,110
638,60
639,50
640,60
641,40
642,370
643,60
644,90
645,100
646,70
647,50
648,50
649,110
650,40
651,20
652,60
653,70
654,70
655,60
656,130
657,70
658,100
659,100
660,50
661,40
662,50
663,50
664,40
665,70
666,50
667,40
668,40
669,360
670,50
671,70
672,50
673,40
674,80
675,50
676,60
677,90
678,90
679,80
680,80
681,50
682,60
683,60
684,110
685,40
686,190
687,40
688,50
689,30
690,40
691,90
692,60
693,60
694,280
695,50
696,90
697,70
698,120
699,20
700,60
701,280
702,30
703,50
704,50
705,50
706,40
707,180
708,40
709,60
710,110
711,40
712,40
713,60
714,100
715,30
716,60
717,80
718,60
719,70
720,230
721,90
722,70
723,50
724,80
725,40
726,60
727,300
728,50
729,150
730,100
731,70
732,50
733,370
734,100
735,100
736,50
737,110
738,50
739,60
740,90
741,120
742,230
743,20
744,30
745,350
746,60
747,130
748,50
749,100
750,30
751,80
752,90
753,50
754,50
755,80
756,50
757,20
758,70
759,60
760,100
761,50
762,30
763,80
764,60
765,50
766,70
767,50
768,40
769,40
770,50
771,60
772,50
773,70
774,70
775,50
776,90
777,280
778,330
779,60
780,40
781,20
782,130
783,160
784,90
785,30
786,60
787,130
788,70
789,50
790,50
791,380
792,30
793,60
794,50
795,50
796,310
797,280
798,50
799,120
800,590
801,100
802,50
803,180
804,130
805,60
806,60
807,100
808,50
809,80
810,40
811,100
812,450
813,60
814,60
815,40
816,30
817,120
818,70
819,120
820,40
821,100
822,60
823,80
824,20
825,60
826,160
827,40
828,50
829,40
830,80
831,160
832,50
833,60
834,60
835,310
836,110
837,50
838,50
839,60
840,60
841,30
842,120
843,70
844,50
845,40
846,90
847,50
848,50
849,50
850,50
851,70
852,40
853,40
854,70
855,50
856,80
857,30
858,60
859,20
860,120
861,60
862,110
863,100
864,300
865,80
866,60
867,50
868,60
869,20
870,60
871,50
872,40
873,50
874,340
875,450
876,90
877,100
878,70
879,180
880,100
881,310
882,120
883,70
884,200
885,100
886,120
887,30
888,250
889,80
890,50
891,50
892,140
893,60
894,50
895,60
896,60
897,70
898,50
899,50
900,50
901,70
902,60
903,60
904,70
905,40
906,60
907,130
908,40
909,60
910,60
911,50
912,70
913,90
914,70
915,40
916,120
917,230
918,90
919,50
920,90
921,60
922,150
923,70
924,60
925,310
926,60
927,80
928,60
929,40
930,50
931,90
932,30
933,110
934,250
935,50
936,60
937,150
938,20
939,60
940,80
941,90
942,40
943,600
944,50
945,40
946,60
947,30
948,50
949,100
950,70
951,60
952,100
953,20
954,40
955,30
956,70
957,140
958,60
959,240
960,40
961,90
962,40
963,140
964,60
965,40
966,100
967,40
968,60
969,400
970,60
971,310
972,40
973,110
974,100
975,40
976,60
977,60
978,50
979,40
980,40
981,100
982,250
983,100
984,70
985,110
986,100
987,140
988,190
989,40
990,60
991,40
992,60
993,50
994,70
995,50
996,100
997,70
998,130
999,40
1000,100
1001,80
1002,60
1003,50
1004,170
1005,40
1006,50
1007,70
1008,50
1009,70
1010,60
1011,60
1012,40
1013,110
1014,90
1015,250
1016,50
1017,50
1018,90
1019,30
1020,50
1021,540
1022,50
1023,40
1024,50
1025,100
1026,70
1027,360
1028,70
1029,110
1030,50
1031,80
1032,40
1033,260
1034,370
1035,50
1036,190
1037,30
1038,130
1039,150
1040,40
1041,50
1042,50
1043,60
1044,70
1045,50
1046,100
1047,120
1048,70
1049,50
1050,110
1051,100
1052,50
1053,50
1054,20
1055,40
1056,90
1057,110
1058,80
1059,70
1060,20
1061,180
1062,70
1063,60
1064,30
1065,130
1066,70
1067,50
1068,110
1069,40
1070,120
1071,170
1072,100
1073,50
1074,40
1075,60
1076,260
1077,40
1078,50
1079,60
1080,60
1081,130
1082,70
1083,40
1084,180
1085,30
1086,60
1087,50
1088,280
1089,90
1090,110
1091,770
1092,170
1093,50
1094,800
1095,110
1096,190
1097,50
1098,60
1099,40
1100,60
1101,40
1102,50
1103,60
1104,50
1105,60
1106,60
1107,50
1108,50
1109,80
1110,100
1111,50
1112,60
1113,60
1114,60
1115,90
1116,100
1117,50
1118,50
1119,60
1120,50
1121,30
1122,70
1123,30
1124,50
1125,60
1126,70
1127,30
1128,80
1129,50
1130,370
1131,50
1132,50
1133,220
1134,80
1135,110
1136,100
1137,110
1138,220
1139,120
1140,140
1141,20
1142,270
1143,70
1144,60
1145,50
1146,440
1147,50
1148,50
1149,130
1150,90
1151,50
1152,60
1153,50
1154,60
1155,40
1156,190
1157,160
1158,40
1159,90
1160,110
1161,60
1162,60
1163,40
1164,90
1165,50
1166,50
1167,80
1168,50
1169,320
1170,50
1171,90
1172,70
1173,470
1174,110
1175,50
1176,70
1177,120
1178,40
1179,20
1180,120
1181,50
1182,50
1183,40
1184,360
1185,20
1186,40
1187,140
1188,40
1189,50
1190,130
1191,100
1192,40
1193,40
1194,290
1195,80
1196,50
1197,120
1198,60
1199,270
1200,60
1201,60
1202,210
1203,40
1204,60
1205,100
1206,60
1207,50
1208,190
1209,100
1210,250
1211,130
1212,40
1213,70
1214,60
1215,60
1216,140
1217,820
1218,40
1219,60
1220,50
1221,70
1222,50
1223,70
1224,40
1225,50
1226,50
1227,50
1228,70
1229,70
1230,50
1231,100
1232,90
1233,120
1234,50
1235,60
1236,40
1237,110
1238,50
1239,50
1240,60
1241,50
1242,40
1243,70
1244,50
1245,40
1246,100
1247,70
1248,60
1249,50
1250,50
1251,50
1252,50
1253,80
1254,40
1255,600
1256,70
1257,40
1258,60
1259,50
1260,100
1261,290
1262,40
1263,30
1264,60
1265,220
1266,80
1267,40
1268,160
1269,30
1270,50
1271,50
1272,50
1273,100
1274,50
1275,130
1276,90
1277,30
1278,50
1279,30
1280,50
1281,100
1282,110
1283,200
1284,120
1285,40
1286,30
1287,140
1288,70
1289,110
1290,50
1291,40
1292,200
1293,80
1294,40
1295,60
1296,40
1297,80
1298,60
1299,60
1300,130
1301,230
1302,80
1303,80
1304,40
1305,50
1306,70
1307,110
1308,80
1309,60
1310,70
1311,30
1312,50
1313,90
1314,60
1315,50
1316,400
1317,90
1318,100
1319,20
1320,60
1321,70
1322,60
1323,450
1324,50
1325,80
1326,50
1327,40
1328,130
1329,60
1330,60
1331,130
1332,50
1333,740
1334,60
1335,50
1336,90
1337,50
1338,60
1339,70
1340,60
1341,110
1342,50
1343,40
1344,140
1345,50
1346,70
1347,140
1348,280
1349,110
1350,30
1351,50
1352,60
1353,40
1354,30
1355,100
1356,70
1357,50
1358,60
1359,180
1360,50
1361,50
1362,20
1363,70
1364,50
1365,110
1366,270
1367,110
1368,80
1369,50
1370,30
1371,60
1372,360
1373,50
1374,20
1375,300
1376,240
1377,60
1378,30
1379,50
1380,80
1381,50
1382,30
1383,40
1384,50
1385,80
1386,40
1387,90
1388,50
1389,70
1390,100
1391,50
1392,100
1393,40
1394,70
1395,20
1396,80
1397,100
1398,90
1399,50
1400,490
1401,50
1402,50
1403,90
1404,50
1405,160
1406,400
1407,70
1408,90
1409,80
1410,90
1411,40
1412,30
1413,110
1414,80
1415,60
1416,260
1417,50
1418,50
1419,40
1420,130
1421,50
1422,60
1423,60
1424,40
1425,30
1426,40
1427,30
1428,40
1429,90
1430,40
1431,50
1432,60
1433,190
1434,260
1435,50
1436,40
1437,50
1438,90
1439,50
1440,70
1441,130
1442,30
1443,70
1444,120
1445,110
1446,220
1447,70
1448,60
1449,100
1450,60
1451,90
1452,380
1453,60
1454,60
1455,60
1456,240
1457,50
1458,50
1459,60
1460,90
1461,60
1462,80
1463,30
1464,60
1465,250
1466,70
1467,30
1468,50
1469,120
1470,100
1471,50
1472,40
1473,70
1474,90
1475,100
1476,110
1477,50
1478,30
1479,90
1480,80
1481,50
1482,50
1483,60
1484,260
1485,30
1486,40
1487,70
1488,50
1489,80
1490,90
1491,120
1492,60
1493,120
1494,200
1495,70
1496,60
1497,160
1498,50
1499,310
1500,50
1501,290
1502,90
1503,30
1504,120
1505,40
1506,640
1507,110
1508,90
1509,110
1510,150
1511,60
1512,50
1513,100
1514,90
1515,80
1516,50
1517,50
1518,60
1519,70
1520,60
1521,50
1522,40
1523,20
1524,60
1525,80
1526,60
1527,70
1528,130
1529,50
1530,60
1531,60
1532,470
1533,100
1534,60
1535,50
1536,50
1537,60
1538,20
1539,70
1540,50
1541,120
1542,70
1543,90
1544,50
1545,110
1546,80
1547,60
1548,60
1549,90
1550,50
1551,120
1552,80
1553,470
1554,50
1555,110
1556,60
1557,40
1558,40
1559,100
1560,40
1561,90
1562,70
1563,60
1564,100
1565,140
1566,160
1567,50
1568,50
1569,70
1570,40
1571,60
1572,40
1573,90
1574,80
1575,60
1576,80
1577,130
1578,240
1579,40
1580,20
1581,50
1582,80
1583,80
1584,50
1585,50
1586,60
1587,30
1588,340
1589,50
1590,80
1591,60
1592,80
1593,30
1594,40
1595,40
1596,30
1597,160
1598,70
1599,10
1600,50
1601,70
1602,50
1603,70
1604,110
1605,70
1606,240
1607,30
1608,50
1609,50
1610,100
1611,90
1612,120
1613,120
1614,60
1615,50
1616,100
1617,140
1618,50
1619,110
1620,40
1621,40
1622,70
1623,50
1624,70
1625,80
1626,90
1627,70
1628,30
1629,50
1630,50
1631,80
1632,40
1633,250
1634,40
1635,90
1636,40
1637,250
1638,50
1639,70
1640,70
1641,40
1642,70
1643,50
1644,40
1645,50
1646,40
1647,50
1648,40
1649,50
1650,40
1651,50
1652,40
1653,60
1654,200
1655,110
1656,40
1657,40
1658,70
1659,130
1660,60
1661,60
1662,50
1663,50
1664,100
1665,40
1666,160
1667,80
1668,60
1669,50
1670,70
1671,50
1672,120
1673,280
1674,80
1675,80
1676,70
1677,130
1678,70
1679,50
1680,20
1681,60
1682,150
1683,50
1684,50
1685,110
1686,60
1687,50
1688,60
1689,280
1690,110
1691,60
1692,70
1693,100
1694,300
1695,20
1696,50
1697,50
1698,60
1699,50
1700,600
1701,50
1702,40
1703,50
1704,50
1705,180
1706,50
1707,60
1708,50
1709,100
1710,140
1711,100
1712,70
1713,40
1714,200
1715,280
1716,100
1717,40
1718,30
1719,20
1720,600
1721,90
1722,110
1723,50
1724,240
1725,90
1726,50
1727,60
1728,390
1729,70
1730,60
1731,90
1732,50
1733,70
1734,100
1735,60
1736,70
1737,100
1738,720
1739,40
1740,50
1741,100
1742,40
1743,60
1744,60
1745,50
1746,40
1747,60
1748,160
1749,40
1750,230
1751,100
1752,70
1753,50
1754,100
1755,60
1756,50
1757,60
1758,170
1759,70
1760,200
1761,110
1762,80
1763,100
1764,60
1765,40
1766,60
1767,40
1768,30
1769,70
1770,40
1771,70
1772,150
1773,70
1774,60
1775,50
1776,60
1777,90
1778,60
1779,60
1780,40
1781,60
1782,70
1783,170
1784,110
1785,60
1786,50
1787,120
1788,120
1789,370
1790,50
1791,50
1792,300
1793,60
1794,90
1795,60
1796,90
1797,400
1798,140
1799,50
1800,560
1801,60
1802,50
1803,60
1804,80
1805,60
1806,60
1807,80
1808,50
1809,70
1810,170
1811,140
1812,260
1813,580
1814,70
1815,60
1816,20
1817,50
1818,90
1819,60
1820,40
1821,40
1822,50
1823,40
1824,90
1825,110
1826,50
1827,60
1828,50
1829,250
1830,60
1831,70
1832,40
1833,90
1834,30
1835,50
1836,70
1837,60
1838,60
1839,60
1840,70
1841,80
1842,80
1843,90
1844,110
1845,40
1846,70
1847,60
1848,40
1849,80
1850,60
1851,60
1852,100
1853,70
1854,540
1855,70
1856,480
1857,120
1858,70
1859,50
1860,70
1861,380
1862,300
1863,50
1864,60
1865,60
1866,40
1867,290
1868,30
1869,40
1870,80
1871,60
1872,50
1873,60
1874,50
1875,100
1876,50
1877,50
1878,60
1879,50
1880,60
1881,70
1882,130
1883,60
1884,30
1885,50
1886,110
1887,80
1888,360
1889,50
1890,70
1891,50
1892,90
1893,390
1894,30
1895,50
1896,60
1897,70
1898,320
1899,90
1900,50
1901,50
1902,60
1903,30
1904,80
1905,330
1906,90
1907,400
1908,360
1909,80
1910,130
1911,50
1912,280
1913,610
1914,40
1915,90
1916,110
1917,60
1918,120
1919,20
1920,90
1921,70
1922,120
1923,60
1924,120
1925,450
1926,80
1927,60
1928,80
1929,80
1930,100
1931,150
1932,50
1933,260
1934,50
1935,30
1936,70
1937,130
1938,50
1939,130
1940,50
1941,170
1942,50
1943,60
1944,330
1945,110
1946,90
1947,100
1948,40
1949,40
1950,60
1951,60
1952,70
1953,50
1954,50
1955,250
1956,80
1957,50
1958,50
1959,60
1960,40
1961,60
1962,80
1963,60
1964,40
1965,30
1966,50
1967,50
1968,50
1969,60
1970,60
1971,50
1972,60
1973,120
1974,70
1975,300
1976,130
1977,100
1978,50
1979,100
1980,50
1981,60
1982,80
1983,380
1984,80
1985,270
1986,100
1987,120
1988,100
1989,60
1990,40
1991,50
1992,50
1993,330
1994,50
1995,90
1996,40
1997,70
1998,50
1999,70
2000,60
2001,50
2002,50
2003,70
2004,30
2005,130
2006,50
2007,60
2008,90
2009,450
2010,50
2011,30
2012,60
2013,50
2014,40
2015,70
2016,120
2017,60
2018,100
2019,100
2020,50
2021,140
2022,60
2023,260
2024,60
2025,320
2026,60
2027,90
2028,100
2029,100
2030,50
2031,50
2032,50
2033,50
2034,70
2035,60
2036,40
2037,70
2038,100
2039,130
2040,60
2041,60
2042,100
2043,250
2044,80
2045,50
2046,100
2047,90
2048,50
2049,60
2050,90
2051,50
2052,570
2053,60
2054,70
2055,440
2056,50
2057,440
2058,110
2059,80
2060,90
2061,50
2062,330
2063,60
2064,40
2065,100
2066,100
2067,340
2068,60
2069,50
2070,60
2071,140
2072,50
2073,40
2074,80
2075,50
2076,40
2077,30
2078,70
2079,90
2080,50
2081,300
2082,50
2083,50
2084,60
2085,130
2086,80
2087,100
2088,40
2089,70
2090,60
2091,70
2092,40
2093,60
2094,30
2095,130
2096,50
2097,50
2098,60
2099,60
2100,50
2101,30
2102,80
2103,50
2104,50
2105,80
2106,90
2107,50
2108,100
2109,50
2110,150
2111,30
2112,70
2113,90
2114,90
2115,70
2116,50
2117,90
2118,60
2119,100
2120,320
2121,110
2122,50
2123,60
2124,60
2125,60
2126,50
2127,50
2128,120
2129,80
2130,110
2131,700
2132,60
2133,100
2134,50
2135,50
2136,30
2137,90
2138,70
2139,60
2140,160
2141,150
2142,110
2143,240
2144,100
2145,30
2146,260
2147,70
2148,80
2149,170
2150,40
2151,170
2152,60
2153,630
2154,110
2155,30
2156,110
2157,90
2158,40
2159,40
2160,60
2161,60
2162,50
2163,40
2164,70
2165,60
2166,60
2167,80
2168,40
2169,50
2170,110
2171,50
2172,150
2173,50
2174,40
2175,50
2176,60
2177,60
2178,320
2179,70
2180,60
2181,50
2182,50
2183,60
2184,40
2185,70
2186,150
2187,80
2188,150
2189,430
2190,70
2191,110
2192,30
2193,40
2194,50
2195,50
2196,60
2197,90
2198,30
2199,50
2200,50
2201,100
2202,110
2203,70
2204,60
2205,70
2206,90
2207,100
2208,60
2209,120
2210,70
2211,30
2212,80
2213,360
2214,40
2215,80
2216,510
2217,60
2218,80
2219,340
2220,30
2221,100
2222,100
2223,100
2224,30
2225,100
2226,50
2227,50
2228,140
2229,50
2230,80
2231,40
2232,50
2233,300
2234,210
2235,100
2236,60
2237,50
2238,30
2239,50
2240,60
2241,50
2242,50
2243,20
2244,180
2245,60
2246,80
2247,150
2248,40
2249,150
2250,50
2251,70
2252,80
2253,60
2254,60
2255,390
2256,80
2257,60
2258,40
2259,50
2260,50
2261,20
2262,70
2263,50
2264,50
2265,40
2266,60
2267,40
2268,120
2269,100
2270,90
2271,80
2272,90
2273,40
2274,100
2275,90
2276,70
2277,40
2278,40
2279,40
2280,50
2281,80
2282,240
2283,70
2284,140
2285,110
2286,50
2287,100
2288,50
2289,80
2290,30
2291,130
2292,60
2293,100
2294,30
2295,140
2296,50
2297,110
2298,40
2299,230
2300,290
2301,50
2302,80
2303,250
2304,110
2305,60
2306,150
2307,50
2308,80
2309,50
2310,40
2311,60
2312,80
2313,50
2314,60
2315,40
2316,230
2317,40
2318,70
2319,60
2320,50
2321,210
2322,60
2323,50
2324,100
2325,30
2326,60
2327,70
2328,70
2329,50
2330,310
2331,50
2332,60
2333,130
2334,100
2335,50
2336,50
2337,50
2338,410
2339,60
2340,90
2341,60
2342,70
2343,130
2344,50
2345,100
2346,70
2347,140
2348,70
2349,220
2350,50
2351,70
2352,60
2353,70
2354,60
2355,30
2356,70
2357,460
2358,40
2359,80
2360,50
2361,160
2362,70
2363,390
2364,60
2365,60
2366,40
2367,120
2368,60
2369,100
2370,50
2371,110
2372,60
2373,50
2374,350
2375,50
2376,100
2377,70
2378,70
2379,50
2380,50
2381,60
2382,130
2383,80
2384,120
2385,60
2386,130
2387,230
2388,340
2389,210
2390,50
2391,460
2392,250
2393,70
2394,110
2395,50
2396,50
2397,60
2398,70
2399,50
2400,70
2401,30
2402,60
2403,130
2404,330
2405,100
2406,80
2407,50
2408,60
2409,60
2410,20
2411,90
2412,70
2413,60
2414,140
2415,130
2416,120
2417,70
2418,90
2419,80
2420,40
2421,50
2422,200
2423,60
2424,90
2425,100
2426,130
2427,50
2428,50
2429,60
2430,50
2431,60
2432,50
2433,60
2434,140
2435,150
2436,40
2437,20
2438,50
2439,150
2440,60
2441,60
2442,80
2443,120
2444,50
2445,60
2446,60
2447,60
2448,100
2449,50
2450,70
2451,280
2452,70
2453,120
2454,70
2455,60
2456,60
2457,280
2458,50
2459,60
2460,60
2461,100
2462,40
2463,40
2464,110
2465,90
2466,30
2467,10
2468,90
2469,60
2470,50
2471,70
2472,90
2473,90
2474,50
2475,50
2476,20
2477,40
2478,50
2479,90
2480,90
2481,70
2482,50
2483,50
2484,60
2485,40
2486,60
2487,50
2488,130
2489,90
2490,40
2491,120
2492,80
2493,40
2494,40
2495,130
2496,60
2497,50
2498,50
2499,100
2500,30
2501,60
2502,140
2503,60
2504,90
2505,60
2506,80
2507,420
2508,50
2509,80
2510,270
2511,60
2512,50
2513,60
2514,90
2515,100
2516,90
2517,350
2518,60
2519,50
2520,40
2521,60
2522,40
2523,60
2524,80
2525,80
2526,120
2527,150
2528,260
2529,180
2530,340
2531,40
2532,40
2533,50
2534,50
2535,110
2536,50
2537,90
2538,40
2539,70
2540,50
2541,40
2542,50
2543,40
2544,40
2545,50
2546,40
2547,50
2548,80
2549,60
2550,100
2551,60
2552,90
2553,50
2554,60
2555,60
2556,110
2557,250
2558,70
2559,70
2560,50
2561,50
2562,60
2563,60
2564,60
2565,280
2566,90
2567,220
2568,50
2569,90
2570,50
2571,90
2572,620
2573,50
2574,40
2575,60
2576,80
2577,40
2578,70
2579,40
2580,60
2581,20
2582,60
2583,70
2584,60
2585,30
2586,70
2587,60
2588,60
2589,140
2590,100
2591,40
2592,60
2593,130
2594,100
2595,60
2596,50
2597,60
2598,90
2599,90
2600,50
2601,100
2602,50
2603,60
2604,110
2605,90
2606,60
2607,50
2608,130
2609,90
2610,20
2611,130
2612,40
2613,70
2614,50
2615,50
2616,600
2617,350
2618,410
2619,60
2620,590
2621,40
2622,50
2623,300
2624,20
2625,80
2626,40
2627,90
2628,40
2629,130
2630,100
2631,50
2632,70
2633,80
2634,260
2635,80
2636,130
2637,100
2638,50
2639,40
2640,50
2641,60
2642,130
2643,80
2644,80
2645,40
2646,50
2647,170
2648,300
2649,100
2650,80
2651,60
2652,50
2653,60
2654,80
2655,40
2656,310
2657,30
2658,50
2659,70
2660,70
2661,360
2662,90
2663,50
2664,60
2665,60
2666,80
2667,380
2668,90
2669,50
2670,70
2671,60
2672,60
2673,50
2674,60
2675,50
2676,270
2677,120
2678,120
2679,20
2680,50
2681,40
2682,120
2683,40
2684,70
2685,50
2686,280
2687,60
2688,50
2689,180
2690,100
2691,80
2692,50
2693,60
2694,60
2695,50
2696,30
2697,40
2698,20
2699,310
2700,70
2701,60
2702,50
2703,80
2704,240
2705,70
2706,510
2707,60
2708,20
2709,40
2710,210
2711,30
2712,70
2713,80
2714,60
2715,400
2716,130
2717,60
2718,310
2719,50
2720,40
2721,560
2722,30
2723,120
2724,40
2725,50
2726,70
2727,60
2728,40
2729,50
2730,80
2731,40
2732,70
2733,70
2734,750
2735,450
2736,150
2737,60
2738,80
2739,60
2740,50
2741,40
2742,80
2743,110
2744,30
2745,250
2746,80
2747,50
2748,70
2749,60
2750,100
2751,80
2752,40
2753,20
2754,50
2755,110
2756,90
2757,120
2758,230
2759,60
2760,40
2761,50
2762,40
2763,350
2764,90
2765,120
2766,40
2767,50
2768,90
2769,100
2770,50
2771,40
2772,60
2773,50
2774,50
2775,90
2776,510
2777,60
2778,310
2779,60
2780,60
2781,100
2782,70
2783,40
2784,100
2785,50
2786,40
2787,40
2788,60
2789,80
2790,50
2791,50
2792,80
2793,110
2794,50
2795,80
2796,50
2797,320
2798,130
2799,50
2800,110
2801,550
2802,20
2803,130
2804,80
2805,120
2806,80
2807,60
2808,110
2809,60
2810,50
2811,80
2812,50
2813,150
2814,100
2815,530
2816,120
2817,40
2818,80
2819,40
2820,90
2821,110
2822,50
2823,70
2824,50
2825,30
2826,50
2827,60
2828,60
2829,70
2830,60
2831,110
2832,270
2833,100
2834,50
2835,30
2836,80
2837,50
2838,50
2839,50
2840,140
2841,60
2842,60
2843,50
2844,80
2845,60
2846,20
2847,40
2848,50
2849,100
2850,50
2851,50
2852,60
2853,50
2854,40
2855,90
2856,340
2857,110
2858,320
2859,50
2860,40
2861,50
2862,40
2863,40
2864,80
2865,80
2866,50
2867,50
2868,130
2869,80
2870,120
2871,230
2872,100
2873,50
2874,180
2875,200
2876,50
2877,70
2878,70
2879,50
2880,60
2881,90
2882,60
2883,150
2884,60
2885,80
2886,50
2887,120
2888,60
2889,100
2890,60
2891,30
2892,90
2893,20
2894,40
2895,40
2896,40
2897,60
2898,80
2899,60
2900,70
2901,100
2902,70
2903,50
2904,60
2905,40
2906,50
2907,30
2908,300
2909,40
2910,60
2911,720
2912,100
2913,150
2914,50
2915,70
2916,550
2917,80
2918,380
2919,140
2920,30
2921,110
2922,50
2923,60
2924,60
2925,60
2926,40
2927,310
2928,30
2929,90
2930,60
2931,30
2932,60
2933,60
2934,250
2935,50
2936,110
2937,60
2938,60
2939,70
2940,120
2941,100
2942,290
2943,40
2944,50
2945,60
2946,20
2947,60
2948,90
2949,40
2950,60
2951,20
2952,60
2953,110
2954,30
2955,50
2956,70
2957,60
2958,120
2959,50
2960,50
2961,70
2962,50
2963,60
2964,50
2965,390
2966,50
2967,330
2968,40
2969,50
2970,50
2971,70
2972,450
2973,90
2974,300
2975,40
2976,80
2977,260
2978,70
2979,40
2980,50
2981,270
2982,70
2983,60
2984,50
2985,50
2986,90
2987,240
2988,50
2989,60
2990,70
2991,40
2992,210
2993,120
2994,50
2995,60
2996,100
2997,130
